ASSETID;JAAR;DATUM_TIJD;BELASTING
SS MONNICKENDAM 10-1i;2024;2023-01-04 22:15;1606,110647
SS MONNICKENDAM 10-1i;2024;2023-01-04 22:30;1536,001719
SS MONNICKENDAM 10-1i;2024;2023-01-04 22:45;1387,172366
SS MONNICKENDAM 10-1i;2024;2023-01-04 23:00;862,7341489
SS MONNICKENDAM 10-1i;2024;2023-01-04 23:15;1169,947423
SS MONNICKENDAM 10-1i;2024;2023-01-04 23:30;987,0906318
SS MONNICKENDAM 10-1i;2024;2023-01-04 23:45;879,6230697
SS MONNICKENDAM 10-1i;2024;2023-01-05 00:00;886,4740596
SS MONNICKENDAM 10-1i;2024;2023-01-05 00:15;801,7149277
SS MONNICKENDAM 10-1i;2024;2023-01-05 00:30;752,5742055
SS MONNICKENDAM 10-1i;2024;2023-01-05 00:45;662,8989942
SS MONNICKENDAM 10-1i;2024;2023-01-05 01:00;706,2500056
SS MONNICKENDAM 10-1i;2024;2023-01-05 01:15;565,0725818
SS MONNICKENDAM 10-1i;2024;2023-01-05 01:30;494,6363815
SS MONNICKENDAM 10-1i;2024;2023-01-05 01:45;567,9423862
SS MONNICKENDAM 10-1i;2024;2023-01-05 02:00;409,5950715
SS MONNICKENDAM 10-1i;2024;2023-01-05 02:15;334,3147403
SS MONNICKENDAM 10-1i;2024;2023-01-05 02:30;534,996408
SS MONNICKENDAM 10-1i;2024;2023-01-05 02:45;422,4162943
SS MONNICKENDAM 10-1i;2024;2023-01-05 03:00;645,1493032
SS MONNICKENDAM 10-1i;2024;2023-01-05 03:15;702,2151302
SS MONNICKENDAM 10-1i;2024;2023-01-05 03:30;986,512097
SS MONNICKENDAM 10-1i;2024;2023-01-05 03:45;897,4892262
SS MONNICKENDAM 10-1i;2024;2023-01-05 04:00;753,843475
SS MONNICKENDAM 10-1i;2024;2023-01-05 04:15;1046,367575
SS MONNICKENDAM 10-1i;2024;2023-01-05 04:30;1085,75012
SS MONNICKENDAM 10-1i;2024;2023-01-05 04:45;1451,593409
SS MONNICKENDAM 10-1i;2024;2023-01-05 05:00;1772,296952
SS MONNICKENDAM 10-1i;2024;2023-01-05 05:15;1922,419804
SS MONNICKENDAM 10-1i;2024;2023-01-05 05:30;2106,161328
SS MONNICKENDAM 10-1i;2024;2023-01-05 05:45;2281,162447
SS MONNICKENDAM 10-1i;2024;2023-01-05 06:00;4587,339758
SS MONNICKENDAM 10-1i;2024;2023-01-05 06:15;4918,322336
SS MONNICKENDAM 10-1i;2024;2023-01-05 06:30;5461,317101
SS MONNICKENDAM 10-1i;2024;2023-01-05 06:45;5746,789628
SS MONNICKENDAM 10-1i;2024;2023-01-05 07:00;5961,685779
SS MONNICKENDAM 10-1i;2024;2023-01-05 07:15;6372,240791
SS MONNICKENDAM 10-1i;2024;2023-01-05 07:30;6696,960104
SS MONNICKENDAM 10-1i;2024;2023-01-05 07:45;7134,763004
SS MONNICKENDAM 10-1i;2024;2023-01-05 08:00;7169,968309
SS MONNICKENDAM 10-1i;2024;2023-01-05 08:15;7269,368242
SS MONNICKENDAM 10-1i;2024;2023-01-05 08:30;7420,265279
SS MONNICKENDAM 10-1i;2024;2023-01-05 08:45;7422,548861
SS MONNICKENDAM 10-1i;2024;2023-01-05 09:00;7605,219182
SS MONNICKENDAM 10-1i;2024;2023-01-05 09:15;7538,494993
SS MONNICKENDAM 10-1i;2024;2023-01-05 09:30;7348,51578
SS MONNICKENDAM 10-1i;2024;2023-01-05 09:45;7657,088715
SS MONNICKENDAM 10-1i;2024;2023-01-05 10:00;7747,601805
SS MONNICKENDAM 10-1i;2024;2023-01-05 10:15;7526,853928
SS MONNICKENDAM 10-1i;2024;2023-01-05 10:30;7591,791061
SS MONNICKENDAM 10-1i;2024;2023-01-05 10:45;7108,904734
SS MONNICKENDAM 10-1i;2024;2023-01-05 11:00;6750,371675
SS MONNICKENDAM 10-1i;2024;2023-01-05 11:15;7042,146957
SS MONNICKENDAM 10-1i;2024;2023-01-05 11:30;7082,049624
SS MONNICKENDAM 10-1i;2024;2023-01-05 11:45;6663,049033
SS MONNICKENDAM 10-1i;2024;2023-01-05 12:00;6665,321483
SS MONNICKENDAM 10-1i;2024;2023-01-05 12:15;6231,972829
SS MONNICKENDAM 10-1i;2024;2023-01-05 12:30;5982,714238
SS MONNICKENDAM 10-1i;2024;2023-01-05 12:45;6055,114318
SS MONNICKENDAM 10-1i;2024;2023-01-05 13:00;6676,064125
SS MONNICKENDAM 10-1i;2024;2023-01-05 13:15;7510,38892
SS MONNICKENDAM 10-1i;2024;2023-01-05 13:30;7402,661921
SS MONNICKENDAM 10-1i;2024;2023-01-05 13:45;7441,48119
SS MONNICKENDAM 10-1i;2024;2023-01-05 14:00;7597,199326
SS MONNICKENDAM 10-1i;2024;2023-01-05 14:15;7741,232056
SS MONNICKENDAM 10-1i;2024;2023-01-05 14:30;7659,141038
SS MONNICKENDAM 10-1i;2024;2023-01-05 14:45;7557,047233
SS MONNICKENDAM 10-1i;2024;2023-01-05 15:00;7929,888747
SS MONNICKENDAM 10-1i;2024;2023-01-05 15:15;8215,211129
SS MONNICKENDAM 10-1i;2024;2023-01-05 15:30;8276,990754
SS MONNICKENDAM 10-1i;2024;2023-01-05 15:45;8507,029394
SS MONNICKENDAM 10-1i;2024;2023-01-05 16:00;9049,822903
SS MONNICKENDAM 10-1i;2024;2023-01-05 16:15;9243,637896
SS MONNICKENDAM 10-1i;2024;2023-01-05 16:30;9421,224846
SS MONNICKENDAM 10-1i;2024;2023-01-05 16:45;9240,813026
SS MONNICKENDAM 10-1i;2024;2023-01-05 17:00;8799,624953
SS MONNICKENDAM 10-1i;2024;2023-01-05 17:15;8546,673855
SS MONNICKENDAM 10-1i;2024;2023-01-05 17:30;8255,474631
SS MONNICKENDAM 10-1i;2024;2023-01-05 17:45;8127,539537
SS MONNICKENDAM 10-1i;2024;2023-01-05 18:00;7864,698014
SS MONNICKENDAM 10-1i;2024;2023-01-05 18:15;7862,915671
SS MONNICKENDAM 10-1i;2024;2023-01-05 18:30;7982,358565
SS MONNICKENDAM 10-1i;2024;2023-01-05 18:45;8079,344649
SS MONNICKENDAM 10-1i;2024;2023-01-05 19:00;7753,425693
SS MONNICKENDAM 10-1i;2024;2023-01-05 19:15;7217,348463
SS MONNICKENDAM 10-1i;2024;2023-01-05 19:30;7085,38253
SS MONNICKENDAM 10-1i;2024;2023-01-05 19:45;6895,674274
SS MONNICKENDAM 10-1i;2024;2023-01-05 20:00;6589,164111
SS MONNICKENDAM 10-1i;2024;2023-01-05 20:15;6328,823488
SS MONNICKENDAM 10-1i;2024;2023-01-05 20:30;5390,820761
SS MONNICKENDAM 10-1i;2024;2023-01-05 20:45;5654,674991
SS MONNICKENDAM 10-1i;2024;2023-01-05 21:00;6169,90222
SS MONNICKENDAM 10-1i;2024;2023-01-05 21:15;5864,642167
SS MONNICKENDAM 10-1i;2024;2023-01-05 21:30;5801,6658
SS MONNICKENDAM 10-1i;2024;2023-01-05 21:45;5265,914962
SS MONNICKENDAM 10-1i;2024;2023-01-05 22:00;4596,04342
SS MONNICKENDAM 10-1i;2024;2023-01-05 22:15;4569,181783
SS MONNICKENDAM 10-1i;2024;2023-01-05 22:30;4300,598057
SS MONNICKENDAM 10-1i;2024;2023-01-05 22:45;3953,881352
SS MONNICKENDAM 10-1i;2024;2023-01-05 23:00;1095,036006
SS MONNICKENDAM 10-1i;2024;2023-01-05 23:15;1353,638983
SS MONNICKENDAM 10-1i;2024;2023-01-05 23:30;3778,080897
SS MONNICKENDAM 10-1i;2024;2023-01-05 23:45;1300,620841
SS MONNICKENDAM 10-1i;2024;2023-01-06 00:00;3685,993516
SS MONNICKENDAM 10-1i;2024;2023-01-06 00:15;970,3518782
SS MONNICKENDAM 10-1i;2024;2023-01-06 00:30;1058,048821
SS MONNICKENDAM 10-1i;2024;2023-01-06 00:45;1097,159325
SS MONNICKENDAM 10-1i;2024;2023-01-06 01:00;1036,726787
SS MONNICKENDAM 10-1i;2024;2023-01-06 01:15;886,8826373
SS MONNICKENDAM 10-1i;2024;2023-01-06 01:30;989,4943331
SS MONNICKENDAM 10-1i;2024;2023-01-06 01:45;3587,599635
SS MONNICKENDAM 10-1i;2024;2023-01-06 02:00;1018,573779
SS MONNICKENDAM 10-1i;2024;2023-01-06 02:15;1037,897261
SS MONNICKENDAM 10-1i;2024;2023-01-06 02:30;1045,735846
SS MONNICKENDAM 10-1i;2024;2023-01-06 02:45;1010,672121
SS MONNICKENDAM 10-1i;2024;2023-01-06 03:00;851,8251692
SS MONNICKENDAM 10-1i;2024;2023-01-06 03:15;631,3401428
SS MONNICKENDAM 10-1i;2024;2023-01-06 03:30;562,9260076
SS MONNICKENDAM 10-1i;2024;2023-01-06 03:45;447,5314273
SS MONNICKENDAM 10-1i;2024;2023-01-06 04:00;761,2119301
SS MONNICKENDAM 10-1i;2024;2023-01-06 04:15;815,0361023
SS MONNICKENDAM 10-1i;2024;2023-01-06 04:30;1166,819544
SS MONNICKENDAM 10-1i;2024;2023-01-06 04:45;1175,763277
SS MONNICKENDAM 10-1i;2024;2023-01-06 05:00;1316,421968
SS MONNICKENDAM 10-1i;2024;2023-01-06 05:15;1612,980274
SS MONNICKENDAM 10-1i;2024;2023-01-06 05:30;1958,153883
SS MONNICKENDAM 10-1i;2024;2023-01-06 05:45;2123,264582
SS MONNICKENDAM 10-1i;2024;2023-01-06 06:00;2450,664384
SS MONNICKENDAM 10-1i;2024;2023-01-06 06:15;4550,345893
SS MONNICKENDAM 10-1i;2024;2023-01-06 06:30;4658,044396
SS MONNICKENDAM 10-1i;2024;2023-01-06 06:45;3133,303639
SS MONNICKENDAM 10-1i;2024;2023-01-06 07:00;3300,100793
SS MONNICKENDAM 10-1i;2024;2023-01-06 07:15;5627,98303
SS MONNICKENDAM 10-1i;2024;2023-01-06 07:30;6580,767909
SS MONNICKENDAM 10-1i;2024;2023-01-06 07:45;7152,705488
SS MONNICKENDAM 10-1i;2024;2023-01-06 08:00;7295,664684
SS MONNICKENDAM 10-1i;2024;2023-01-06 08:15;7367,58532
SS MONNICKENDAM 10-1i;2024;2023-01-06 08:30;7125,977386
SS MONNICKENDAM 10-1i;2024;2023-01-06 08:45;6395,38081
SS MONNICKENDAM 10-1i;2024;2023-01-06 09:00;5955,381302
SS MONNICKENDAM 10-1i;2024;2023-01-06 09:15;5485,003707
SS MONNICKENDAM 10-1i;2024;2023-01-06 09:30;5709,789794
SS MONNICKENDAM 10-1i;2024;2023-01-06 09:45;5328,628377
SS MONNICKENDAM 10-1i;2024;2023-01-06 10:00;4720,810133
SS MONNICKENDAM 10-1i;2024;2023-01-06 10:15;4969,973852
SS MONNICKENDAM 10-1i;2024;2023-01-06 10:30;4932,631632
SS MONNICKENDAM 10-1i;2024;2023-01-06 10:45;4759,117373
SS MONNICKENDAM 10-1i;2024;2023-01-06 11:00;4936,860454
SS MONNICKENDAM 10-1i;2024;2023-01-06 11:15;4863,135686
SS MONNICKENDAM 10-1i;2024;2023-01-06 11:30;4950,736338
SS MONNICKENDAM 10-1i;2024;2023-01-06 11:45;5185,981952
SS MONNICKENDAM 10-1i;2024;2023-01-06 12:00;5325,329653
SS MONNICKENDAM 10-1i;2024;2023-01-06 12:15;5081,092727
SS MONNICKENDAM 10-1i;2024;2023-01-06 12:30;5598,431084
SS MONNICKENDAM 10-1i;2024;2023-01-06 12:45;5306,711125
SS MONNICKENDAM 10-1i;2024;2023-01-06 13:00;5889,538055
SS MONNICKENDAM 10-1i;2024;2023-01-06 13:15;6267,437587
SS MONNICKENDAM 10-1i;2024;2023-01-06 13:30;6430,520064
SS MONNICKENDAM 10-1i;2024;2023-01-06 13:45;6698,087884
SS MONNICKENDAM 10-1i;2024;2023-01-06 14:00;6836,682809
SS MONNICKENDAM 10-1i;2024;2023-01-06 14:15;7460,325625
SS MONNICKENDAM 10-1i;2024;2023-01-06 14:30;7810,934595
SS MONNICKENDAM 10-1i;2024;2023-01-06 14:45;7869,671461
SS MONNICKENDAM 10-1i;2024;2023-01-06 15:00;7810,942046
SS MONNICKENDAM 10-1i;2024;2023-01-06 15:15;7585,170017
SS MONNICKENDAM 10-1i;2024;2023-01-06 15:30;7654,068041
SS MONNICKENDAM 10-1i;2024;2023-01-06 15:45;8376,847172
SS MONNICKENDAM 10-1i;2024;2023-01-06 16:00;9130,587182
SS MONNICKENDAM 10-1i;2024;2023-01-06 16:15;9096,337021
SS MONNICKENDAM 10-1i;2024;2023-01-06 16:30;9363,517229
SS MONNICKENDAM 10-1i;2024;2023-01-06 16:45;9629,066705
SS MONNICKENDAM 10-1i;2024;2023-01-06 17:00;9431,826974
SS MONNICKENDAM 10-1i;2024;2023-01-06 17:15;9211,69141
SS MONNICKENDAM 10-1i;2024;2023-01-06 17:30;9017,606854
SS MONNICKENDAM 10-1i;2024;2023-01-06 17:45;8742,116501
SS MONNICKENDAM 10-1i;2024;2023-01-06 18:00;8584,52685
SS MONNICKENDAM 10-1i;2024;2023-01-06 18:15;8323,2704
SS MONNICKENDAM 10-1i;2024;2023-01-06 18:30;8273,725438
SS MONNICKENDAM 10-1i;2024;2023-01-06 18:45;8048,22349
SS MONNICKENDAM 10-1i;2024;2023-01-06 19:00;7503,90432
SS MONNICKENDAM 10-1i;2024;2023-01-06 19:15;7136,69824
SS MONNICKENDAM 10-1i;2024;2023-01-06 19:30;7255,661373
SS MONNICKENDAM 10-1i;2024;2023-01-06 19:45;6809,692109
SS MONNICKENDAM 10-1i;2024;2023-01-06 20:00;6576,052009
SS MONNICKENDAM 10-1i;2024;2023-01-06 20:15;6585,407267
SS MONNICKENDAM 10-1i;2024;2023-01-06 20:30;6269,112579
SS MONNICKENDAM 10-1i;2024;2023-01-06 20:45;5936,186455
SS MONNICKENDAM 10-1i;2024;2023-01-06 21:00;5759,957116
SS MONNICKENDAM 10-1i;2024;2023-01-06 21:15;5704,534402
SS MONNICKENDAM 10-1i;2024;2023-01-06 21:30;5776,655299
SS MONNICKENDAM 10-1i;2024;2023-01-06 21:45;5427,646782
SS MONNICKENDAM 10-1i;2024;2023-01-06 22:00;5162,720972
SS MONNICKENDAM 10-1i;2024;2023-01-06 22:15;5063,299018
SS MONNICKENDAM 10-1i;2024;2023-01-06 22:30;4825,841078
SS MONNICKENDAM 10-1i;2024;2023-01-06 22:45;4442,797721
SS MONNICKENDAM 10-1i;2024;2023-01-06 23:00;3962,351126
SS MONNICKENDAM 10-1i;2024;2023-01-06 23:15;4029,81272
SS MONNICKENDAM 10-1i;2024;2023-01-06 23:30;4029,954691
SS MONNICKENDAM 10-1i;2024;2023-01-06 23:45;4018,470722
SS MONNICKENDAM 10-1i;2024;2023-01-07 00:00;3885,732238
SS MONNICKENDAM 10-1i;2024;2023-01-07 00:15;3766,735684
SS MONNICKENDAM 10-1i;2024;2023-01-07 00:30;3859,75198
SS MONNICKENDAM 10-1i;2024;2023-01-07 00:45;3713,261292
SS MONNICKENDAM 10-1i;2024;2023-01-07 01:00;979,9873567
SS MONNICKENDAM 10-1i;2024;2023-01-07 01:15;3675,979475
SS MONNICKENDAM 10-1i;2024;2023-01-07 01:30;844,4921438
SS MONNICKENDAM 10-1i;2024;2023-01-07 01:45;780,2822395
SS MONNICKENDAM 10-1i;2024;2023-01-07 02:00;723,0741808
SS MONNICKENDAM 10-1i;2024;2023-01-07 02:15;757,6487018
SS MONNICKENDAM 10-1i;2024;2023-01-07 02:30;921,3117748
SS MONNICKENDAM 10-1i;2024;2023-01-07 02:45;3594,179578
SS MONNICKENDAM 10-1i;2024;2023-01-07 03:00;3628,895251
SS MONNICKENDAM 10-1i;2024;2023-01-07 03:15;3560,175484
SS MONNICKENDAM 10-1i;2024;2023-01-07 03:30;3587,872788
SS MONNICKENDAM 10-1i;2024;2023-01-07 03:45;3729,443906
SS MONNICKENDAM 10-1i;2024;2023-01-07 04:00;3746,34308
SS MONNICKENDAM 10-1i;2024;2023-01-07 04:15;3654,309871
SS MONNICKENDAM 10-1i;2024;2023-01-07 04:30;890,6319679
SS MONNICKENDAM 10-1i;2024;2023-01-07 04:45;3661,059814
SS MONNICKENDAM 10-1i;2024;2023-01-07 05:00;1015,719303
SS MONNICKENDAM 10-1i;2024;2023-01-07 05:15;1117,047256
SS MONNICKENDAM 10-1i;2024;2023-01-07 05:30;1107,210571
SS MONNICKENDAM 10-1i;2024;2023-01-07 05:45;1133,668179
SS MONNICKENDAM 10-1i;2024;2023-01-07 06:00;1251,535876
SS MONNICKENDAM 10-1i;2024;2023-01-07 06:15;1521,712492
SS MONNICKENDAM 10-1i;2024;2023-01-07 06:30;1652,618871
SS MONNICKENDAM 10-1i;2024;2023-01-07 06:45;1735,526527
SS MONNICKENDAM 10-1i;2024;2023-01-07 07:00;1823,114814
SS MONNICKENDAM 10-1i;2024;2023-01-07 07:15;3959,942198
SS MONNICKENDAM 10-1i;2024;2023-01-07 07:30;3927,03782
SS MONNICKENDAM 10-1i;2024;2023-01-07 07:45;4029,077224
SS MONNICKENDAM 10-1i;2024;2023-01-07 08:00;3845,96825
SS MONNICKENDAM 10-1i;2024;2023-01-07 08:15;1870,681799
SS MONNICKENDAM 10-1i;2024;2023-01-07 08:30;1791,351783
SS MONNICKENDAM 10-1i;2024;2023-01-07 08:45;1781,613841
SS MONNICKENDAM 10-1i;2024;2023-01-07 09:00;1839,437255
SS MONNICKENDAM 10-1i;2024;2023-01-07 09:15;1880,827924
SS MONNICKENDAM 10-1i;2024;2023-01-07 09:30;1944,796721
SS MONNICKENDAM 10-1i;2024;2023-01-07 09:45;1888,722267
SS MONNICKENDAM 10-1i;2024;2023-01-07 10:00;1921,443878
SS MONNICKENDAM 10-1i;2024;2023-01-07 10:15;1760,524678
SS MONNICKENDAM 10-1i;2024;2023-01-07 10:30;1413,325323
SS MONNICKENDAM 10-1i;2024;2023-01-07 10:45;372,1708319
SS MONNICKENDAM 10-1i;2024;2023-01-07 11:00;111,1222
SS MONNICKENDAM 10-1i;2024;2023-01-07 11:15;297,4714642
SS MONNICKENDAM 10-1i;2024;2023-01-07 11:30;193,31797
SS MONNICKENDAM 10-1i;2024;2023-01-07 11:45;614,3288297
SS MONNICKENDAM 10-1i;2024;2023-01-07 12:00;986,8526505
SS MONNICKENDAM 10-1i;2024;2023-01-07 12:15;1069,990709
SS MONNICKENDAM 10-1i;2024;2023-01-07 12:30;1024,536226
SS MONNICKENDAM 10-1i;2024;2023-01-07 12:45;872,4188997
SS MONNICKENDAM 10-1i;2024;2023-01-07 13:00;907,1376394
SS MONNICKENDAM 10-1i;2024;2023-01-07 13:15;1251,072939
SS MONNICKENDAM 10-1i;2024;2023-01-07 13:30;1383,522986
SS MONNICKENDAM 10-1i;2024;2023-01-07 13:45;1378,427914
SS MONNICKENDAM 10-1i;2024;2023-01-07 14:00;1532,270176
SS MONNICKENDAM 10-1i;2024;2023-01-07 14:15;1622,47166
SS MONNICKENDAM 10-1i;2024;2023-01-07 14:30;1775,135562
SS MONNICKENDAM 10-1i;2024;2023-01-07 14:45;1827,36199
SS MONNICKENDAM 10-1i;2024;2023-01-07 15:00;1915,915872
SS MONNICKENDAM 10-1i;2024;2023-01-07 15:15;1992,383762
SS MONNICKENDAM 10-1i;2024;2023-01-07 15:30;3933,620196
SS MONNICKENDAM 10-1i;2024;2023-01-07 15:45;4065,167235
SS MONNICKENDAM 10-1i;2024;2023-01-07 16:00;4300,70137
SS MONNICKENDAM 10-1i;2024;2023-01-07 16:15;4332,40422
SS MONNICKENDAM 10-1i;2024;2023-01-07 16:30;4544,550225
SS MONNICKENDAM 10-1i;2024;2023-01-07 16:45;4507,204309
SS MONNICKENDAM 10-1i;2024;2023-01-07 17:00;4667,603927
SS MONNICKENDAM 10-1i;2024;2023-01-07 17:15;4517,445077
SS MONNICKENDAM 10-1i;2024;2023-01-07 17:30;4476,422877
SS MONNICKENDAM 10-1i;2024;2023-01-07 17:45;4551,910842
SS MONNICKENDAM 10-1i;2024;2023-01-07 18:00;4489,151777
SS MONNICKENDAM 10-1i;2024;2023-01-07 18:15;4266,664761
SS MONNICKENDAM 10-1i;2024;2023-01-07 18:30;4057,569406
SS MONNICKENDAM 10-1i;2024;2023-01-07 18:45;4029,731123
SS MONNICKENDAM 10-1i;2024;2023-01-07 19:00;3940,077501
SS MONNICKENDAM 10-1i;2024;2023-01-07 19:15;3802,460596
SS MONNICKENDAM 10-1i;2024;2023-01-07 19:30;3766,730941
SS MONNICKENDAM 10-1i;2024;2023-01-07 19:45;3705,567487
SS MONNICKENDAM 10-1i;2024;2023-01-07 20:00;1859,49997
SS MONNICKENDAM 10-1i;2024;2023-01-07 20:15;1809,995993
SS MONNICKENDAM 10-1i;2024;2023-01-07 20:30;1779,825157
SS MONNICKENDAM 10-1i;2024;2023-01-07 20:45;1734,782377
SS MONNICKENDAM 10-1i;2024;2023-01-07 21:00;1577,010538
SS MONNICKENDAM 10-1i;2024;2023-01-07 21:15;1403,280186
SS MONNICKENDAM 10-1i;2024;2023-01-07 21:30;1308,011285
SS MONNICKENDAM 10-1i;2024;2023-01-07 21:45;1195,259468
SS MONNICKENDAM 10-1i;2024;2023-01-07 22:00;1135,291533
SS MONNICKENDAM 10-1i;2024;2023-01-07 22:15;1030,088671
SS MONNICKENDAM 10-1i;2024;2023-01-07 22:30;934,977685
SS MONNICKENDAM 10-1i;2024;2023-01-07 22:45;887,056891
SS MONNICKENDAM 10-1i;2024;2023-01-07 23:00;486,8641392
SS MONNICKENDAM 10-1i;2024;2023-01-07 23:15;1086,587184
SS MONNICKENDAM 10-1i;2024;2023-01-07 23:30;3529,568202
SS MONNICKENDAM 10-1i;2024;2023-01-07 23:45;3582,608798
SS MONNICKENDAM 10-1i;2024;2023-01-08 00:00;3724,813037
SS MONNICKENDAM 10-1i;2024;2023-01-08 00:15;3796,845323
SS MONNICKENDAM 10-1i;2024;2023-01-08 00:30;3693,863332
SS MONNICKENDAM 10-1i;2024;2023-01-08 00:45;970,2048308
SS MONNICKENDAM 10-1i;2024;2023-01-08 01:00;3510,578142
SS MONNICKENDAM 10-1i;2024;2023-01-08 01:15;3839,082062
SS MONNICKENDAM 10-1i;2024;2023-01-08 01:30;3674,242131
SS MONNICKENDAM 10-1i;2024;2023-01-08 01:45;3719,7616
SS MONNICKENDAM 10-1i;2024;2023-01-08 02:00;3568,377742
SS MONNICKENDAM 10-1i;2024;2023-01-08 02:15;879,0487385
SS MONNICKENDAM 10-1i;2024;2023-01-08 02:30;898,9132937
SS MONNICKENDAM 10-1i;2024;2023-01-08 02:45;879,1343898
SS MONNICKENDAM 10-1i;2024;2023-01-08 03:00;3481,584117
SS MONNICKENDAM 10-1i;2024;2023-01-08 03:15;837,7862482
SS MONNICKENDAM 10-1i;2024;2023-01-08 03:30;3673,902977
SS MONNICKENDAM 10-1i;2024;2023-01-08 03:45;3606,147277
SS MONNICKENDAM 10-1i;2024;2023-01-08 04:00;3577,488644
SS MONNICKENDAM 10-1i;2024;2023-01-08 04:15;3586,857149
SS MONNICKENDAM 10-1i;2024;2023-01-08 04:30;794,1371348
SS MONNICKENDAM 10-1i;2024;2023-01-08 04:45;791,0160977
SS MONNICKENDAM 10-1i;2024;2023-01-08 05:00;3582,75716
SS MONNICKENDAM 10-1i;2024;2023-01-08 05:15;3868,83068
SS MONNICKENDAM 10-1i;2024;2023-01-08 05:30;3934,169261
SS MONNICKENDAM 10-1i;2024;2023-01-08 05:45;4009,774304
SS MONNICKENDAM 10-1i;2024;2023-01-08 06:00;4086,296653
SS MONNICKENDAM 10-1i;2024;2023-01-08 06:15;3944,738694
SS MONNICKENDAM 10-1i;2024;2023-01-08 06:30;3932,219595
SS MONNICKENDAM 10-1i;2024;2023-01-08 06:45;3880,815226
SS MONNICKENDAM 10-1i;2024;2023-01-08 07:00;1664,902965
SS MONNICKENDAM 10-1i;2024;2023-01-08 07:15;3878,243274
SS MONNICKENDAM 10-1i;2024;2023-01-08 07:30;3960,98479
SS MONNICKENDAM 10-1i;2024;2023-01-08 07:45;4287,525076
SS MONNICKENDAM 10-1i;2024;2023-01-08 08:00;4575,411261
SS MONNICKENDAM 10-1i;2024;2023-01-08 08:15;3943,336064
SS MONNICKENDAM 10-1i;2024;2023-01-08 08:30;3781,076532
SS MONNICKENDAM 10-1i;2024;2023-01-08 08:45;1408,076059
SS MONNICKENDAM 10-1i;2024;2023-01-08 09:00;1314,248125
SS MONNICKENDAM 10-1i;2024;2023-01-08 09:15;1167,097235
SS MONNICKENDAM 10-1i;2024;2023-01-08 09:30;992,3024544
SS MONNICKENDAM 10-1i;2024;2023-01-08 09:45;875,0891847
SS MONNICKENDAM 10-1i;2024;2023-01-08 10:00;505,6171436
SS MONNICKENDAM 10-1i;2024;2023-01-08 10:15;641,71511
SS MONNICKENDAM 10-1i;2024;2023-01-08 10:30;654,0087354
SS MONNICKENDAM 10-1i;2024;2023-01-08 10:45;467,9361193
SS MONNICKENDAM 10-1i;2024;2023-01-08 11:00;715,199015
SS MONNICKENDAM 10-1i;2024;2023-01-08 11:15;565,1595391
SS MONNICKENDAM 10-1i;2024;2023-01-08 11:30;2920,761306
SS MONNICKENDAM 10-1i;2024;2023-01-08 11:45;2994,5008
SS MONNICKENDAM 10-1i;2024;2023-01-08 12:00;621,331906
SS MONNICKENDAM 10-1i;2024;2023-01-08 12:15;646,1730935
SS MONNICKENDAM 10-1i;2024;2023-01-08 12:30;636,0239223
SS MONNICKENDAM 10-1i;2024;2023-01-08 12:45;908,047465
SS MONNICKENDAM 10-1i;2024;2023-01-08 13:00;3255,553461
SS MONNICKENDAM 10-1i;2024;2023-01-08 13:15;3576,180047
SS MONNICKENDAM 10-1i;2024;2023-01-08 13:30;3360,180807
SS MONNICKENDAM 10-1i;2024;2023-01-08 13:45;990,7703822
SS MONNICKENDAM 10-1i;2024;2023-01-08 14:00;3620,881264
SS MONNICKENDAM 10-1i;2024;2023-01-08 14:15;3732,219957
SS MONNICKENDAM 10-1i;2024;2023-01-08 14:30;4410,092418
SS MONNICKENDAM 10-1i;2024;2023-01-08 14:45;4467,85889
SS MONNICKENDAM 10-1i;2024;2023-01-08 15:00;4537,166354
SS MONNICKENDAM 10-1i;2024;2023-01-08 15:15;4601,627722
SS MONNICKENDAM 10-1i;2024;2023-01-08 15:30;5327,857588
SS MONNICKENDAM 10-1i;2024;2023-01-08 15:45;5959,281866
SS MONNICKENDAM 10-1i;2024;2023-01-08 16:00;5998,95351
SS MONNICKENDAM 10-1i;2024;2023-01-08 16:15;7020,697866
SS MONNICKENDAM 10-1i;2024;2023-01-08 16:30;6950,316214
SS MONNICKENDAM 10-1i;2024;2023-01-08 16:45;6672,410225
SS MONNICKENDAM 10-1i;2024;2023-01-08 17:00;6880,793519
SS MONNICKENDAM 10-1i;2024;2023-01-08 17:15;6903,204124
SS MONNICKENDAM 10-1i;2024;2023-01-08 17:30;6061,680133
SS MONNICKENDAM 10-1i;2024;2023-01-08 17:45;5771,914898
SS MONNICKENDAM 10-1i;2024;2023-01-08 18:00;6249,319946
SS MONNICKENDAM 10-1i;2024;2023-01-08 18:15;5423,468929
SS MONNICKENDAM 10-1i;2024;2023-01-08 18:30;5217,683416
SS MONNICKENDAM 10-1i;2024;2023-01-08 18:45;5445,846518
SS MONNICKENDAM 10-1i;2024;2023-01-08 19:00;5231,63389
SS MONNICKENDAM 10-1i;2024;2023-01-08 19:15;4634,474006
SS MONNICKENDAM 10-1i;2024;2023-01-08 19:30;4091,115486
SS MONNICKENDAM 10-1i;2024;2023-01-08 19:45;3905,312469
SS MONNICKENDAM 10-1i;2024;2023-01-08 20:00;3836,071717
SS MONNICKENDAM 10-1i;2024;2023-01-08 20:15;3874,651437
